Date,Dividends
2021-12-31 00:00:00+01:00,330.0
2022-12-31 00:00:00+01:00,2500.0
2023-12-31 00:00:00+01:00,2000.0
2024-12-31 00:00:00+01:00,515.0
2025-12-31 00:00:00+01:00,1120.0
