date,FCFF,FCF,EBIT,CapEx,Depreciation And Amortization,Delta WC,Tax Provision,Revenue,EBITDA,Net Income,Total Debt,Total Equity,Cash,Operating Cash Flow,Dividends,Ordinary Shares Number,Net Debt,Current Assets,Current Liabilities,Pretax Income,Total Assets,Interest Expense,WorkingCapital,ttm,effective_tax_rate,ReinvestmentRate,capital_invested,ROCE,operating_margin,sales_to_capital,FCFE,ticker,share_price,company_name,company_sector,company_industry,EPS,EPS Growth Rate,PE Ratio,PEG Ratio,book_value,book_value_per_share,PB Ratio,graham_number,p_to_graham,dividends_per_share,dividend_yield,dividend_payout_ratio,debt_to_equity,current_ratio,interest_coverage,fcf_per_share,fcf_yield,market_cap,revenue_growth_pct,ebit_growth_pct,net_income_growth_pct,fcf_growth_pct,roce_trend_pct,cagr_revenue,cagr_ebit,cagr_net_income,cagr_fcf,cagr_eps
2025-08-03,11165220486.632622,6282000000.0,11427000000.0,5030000000.0,4370000000.0,-2666000000.0,1982000000.0,75011000000.0,15797000000.0,9116000000.0,38140000000.0,30612000000.0,11542000000.0,11312000000.0,,132078587.0,24475000000.0,26347000000.0,46045000000.0,9987000000.0,113328000000.0,1440000000.0,,1,0.1984579953940122,0.7129698253043939,57210000000.0,0.1600982430804513,0.1523376571436189,1.3111518965215871,11165220486.632622,CARL-B.CO,824.5999755859375,Carlsberg A/S B,Consumer Staples,Food,69.01951487412566,0.0,11.9473452847329,inf,75188000000.0,569.2671439617991,1.4485290154762078,940.232523089637,0.8770170732621257,,,,0.5072617970952812,0.5722011076121186,7.935416666666667,47.562592413257725,0.0576795947386016,108911999615.62512,0.0,0.0,0.0,0.0,0.0,0.0569830929990342,0.0074437422804061,0.074216590427012,-0.0693673628921353,0.0936376419849118
2025-08-03,3646636396.658191,2729000000.0,3445000000.0,652000000.0,1481000000.0,-166000000.0,634000000.0,81026000000.0,5003000000.0,1725000000.0,18341000000.0,11913000000.0,6829000000.0,3381000000.0,,176448461.0,11512000000.0,21370000000.0,22300000000.0,2753000000.0,50641000000.0,692000000.0,,1,0.2302942244823828,0.6997509782995376,23425000000.0,0.1131968579149707,0.0425172166958753,3.458954108858057,3646636396.658191,ISS.CO,186.0,ISS A/S,Industrials,Facility Services,9.776225818144145,-33.165439752034096,19.025747099130434,-0.5736618371828931,32300000000.0,183.05628633394545,1.0160809209287924,200.66387525962125,0.926923193122584,,,,0.5678328173374613,0.9582959641255604,4.978323699421965,15.466272613168329,0.0831520032966039,32819413746.0,-3.265242774083399,-15.210435638690624,-33.165439752034096,-11.768509537665697,-18.47682908824996,0.0322569728563437,0.2458429449742734,0.2941317609286098,0.0128619461447039,0.3090000406802047
2025-08-03,6178822267.743101,7101000000.0,9341000000.0,2026000000.0,2840000000.0,1850000000.0,1889000000.0,71832000000.0,12181000000.0,10560000000.0,21285000000.0,47731000000.0,929000000.0,9127000000.0,,997277314.0,18177000000.0,22383000000.0,18471000000.0,8299000000.0,88008000000.0,1042000000.0,,1,0.2276177852753343,0.9012345679012346,68087000000.0,0.1059647549127307,0.1300395366967368,1.0550031577246757,6178822267.743101,ORK.OL,108.3000030517578,Orkla ASA,Consumer Staples,Food Products,10.588830059358996,74.63405272564529,10.227759105080382,0.1370387742801213,66723000000.0,66.90516174721688,1.6187092329428958,126.2539750910526,0.8577947979352997,,,,0.3190054404028596,1.21179145687835,8.964491362763916,7.120386576847371,0.0657468732798138,108005136149.64883,1.6644021739130377,0.4624650462464963,74.34373452204062,-6.762079831932777,-1.44999543010359,0.0924047192637753,0.0912968746273799,0.2173763621972193,0.1752649543555966,0.2171629222273172
2025-08-03,103939322.30102444,791000000.0,1522000000.0,516000000.0,363000000.0,1000000000.0,221000000.0,5427000000.0,1885000000.0,1056000000.0,4728000000.0,9679000000.0,4232000000.0,1307000000.0,,897264465.0,402000000.0,6596000000.0,2510000000.0,1269000000.0,17743000000.0,253000000.0,,1,0.1741528762805358,1.444273635664873,10175000000.0,0.1235321201278648,0.2804496038326884,0.5333660933660934,103939322.30102444,FORTUM.HE,16.0,Fortum Oyj,Utilities,Electric Utilities,1.1769105332840748,-9.278350515463906,13.594916136363636,-1.465229850252527,13015000000.0,14.505199423004008,1.1030527422205147,19.59859037627933,0.8163852446941902,,,,0.3632731463695736,2.6278884462151395,6.015810276679842,0.8815684013519915,0.0550980250844994,14356231440.0,-6.4310344827586245,-8.478653036680694,-9.278350515463918,-14.021739130434783,-11.801115661366987,-0.0412124630961497,-0.2383226808037304,0.0933390756461169,-0.3524981815514827,0.0905962294347415
2025-08-03,351464513.7063463,182100000.0,338800000.0,236400000.0,294400000.0,-29600000.0,58900000.0,4094000000.0,633200000.0,200900000.0,1769900000.0,1839200000.0,444000000.0,418500000.0,,104968310.0,1325900000.0,1852300000.0,1275200000.0,266300000.0,4786500000.0,72500000.0,,1,0.2211791212917762,1.790639514112183,3165100000.0,0.0833668805744988,0.0827552515876893,1.2934820384821966,351464513.7063463,HUH1V.HE,30.0,Huhtamäki Oyj,Industrials,Containers & Packaging,1.9139109698917705,-10.529829119348156,15.674710303633647,-1.4886006340627098,3016600000.0,28.73819727115736,1.043906815620235,35.178870046863224,0.8527846391892566,,,,0.5867201485115693,1.452556461731493,4.673103448275862,1.7348092962533168,0.0578269765417772,3149049300.0,-0.7827836075903316,-10.912437549303178,-10.352521195894692,-1.461038961038963,-4.26155032207165,0.0344773474649104,0.0368881132364606,0.002630447972902,,0.0011858896673162
2025-08-03,245049934.38320208,219000000.0,340300000.0,177400000.0,193900000.0,36500000.0,67400000.0,2853600000.0,534200000.0,224500000.0,663100000.0,1718300000.0,376800000.0,396400000.0,,154446553.0,286300000.0,1138100000.0,661000000.0,304800000.0,3103900000.0,35500000.0,,1,0.2211286089238845,1.4943202638329058,2004600000.0,0.1322208592154056,0.1192528735632183,1.4235258904519603,245049934.38320208,KEMIRA.HE,18.540000915527344,Kemira Oyj,Materials,Specialty Chemicals,1.4535772773122362,-10.254012153159175,12.754740463340948,-1.2438780326012504,2440800000.0,15.803525249281543,1.1731560283595717,22.734599558496328,0.8154971398472955,,,,0.2716732218944608,1.72178517397882,9.585915492957746,1.4179662527010233,0.0764814553764918,2863439234.0200424,-3.205454360435533,-9.180677875633837,-9.98396150761829,-30.98014497321148,-5.361662222634134,0.0163462361700725,0.1851360596415117,0.2004599147198649,0.4367137525954228,0.1978884970741785
2025-08-03,487290479.9682666,533800000.0,571800000.0,61800000.0,130000000.0,15600000.0,120900000.0,4313700000.0,701800000.0,383300000.0,731200000.0,1843100000.0,560400000.0,595600000.0,,79214269.0,170800000.0,2573900000.0,1714700000.0,504200000.0,4588200000.0,67600000.0,,1,0.2397857992859976,0.459968950986915,2013900000.0,0.2158451164249796,0.1325544196397524,2.14196335468494,487290479.9682666,KCR.HE,72.0999984741211,Kone Oyj,Industrials,Industrial Machinery,4.838774690958772,4.037751213780361,14.900466146696106,3.690288320846169,3857000000.0,48.690722627257976,1.48077487011372,72.80849756380476,0.9902690054953712,,,,0.1895773917552502,1.5010789059310667,8.458579881656805,6.738684920516024,0.0934630383235687,5711348674.028618,2.167116669035108,6.026330428333027,4.044516829533107,26.37310606060605,7.734764231275437,0.0793027112379112,0.2822817015397032,0.2709523130945317,0.3343173113529374,0.2706320644448645
