Date,Dividends
2021-12-31 00:00:00+01:00,4.959985
2022-12-31 00:00:00+01:00,6.7
2023-12-31 00:00:00+01:00,15.627442
2024-12-31 00:00:00+01:00,13.68785
2025-12-31 00:00:00+01:00,13.37347
