Date,Dividends
2021-12-31 00:00:00+01:00,3.2
2022-12-31 00:00:00+01:00,3.5
2023-12-31 00:00:00+01:00,3.5
2024-12-31 00:00:00+01:00,0.0
2025-12-31 00:00:00+01:00,6.3
